eventID,AfterInhMATRIX5,PrescaleMATRIX5,RawMATRIX4,RawTriggers,label
434503,54265,23,3553689,12316156,3
434504,35724,14,2609448,10781700,2
434505,39271,17,3299924,11198685,1
434506,45116,18,3199444,11808698,1
434518,61628,25,3068375,12622783,3
434519,34178,14,2695132,10679895,4
434520,49146,20,3080758,11934456,5
434521,48095,20,2786560,11981116,6
434522,41732,17,3170038,11283796,7
434523,43640,19,3003957,11557983,6
434524,34634,14,2706581,10771372,4
434525,48350,20,3541972,11611474,3
434526,59660,25,3249281,12720426,3
434527,36889,15,2541648,11034471,2
434528,41391,17,3132073,11353478,1
434529,49140,20,2795544,12072947,1
434530,42395,18,3010102,11283604,1
434531,45656,19,2930806,11651859,1
434532,46595,19,2934537,11794856,1
434533,43356,18,3134150,11579676,1
434534,47212,19,2723225,11688096,1
434535,45248,19,2928437,11598555,1
434536,46269,19,2912425,11813594,1
434537,50062,21,2821728,12127556,1
434538,33868,14,2726729,10615999,2
434539,62724,26,3196786,12950879,3
434540,58272,24,3417016,12641447,3
434541,57216,23,3450290,12610651,3
434542,39819,17,2465807,11357108,4
434543,52418,22,3121775,12328267,5
434544,50057,20,2775425,12203000,6
434545,45735,19,3087939,11815305,7
434546,46519,19,3068966,11930495,6
434547,38440,16,2471065,11165418,4
434548,50751,21,3720027,12090954,3
434549,61753,26,3349518,13030609,3
434550,37531,15,2570040,11090867,2
434551,47180,20,2951683,11865966,1
434552,53643,22,2792858,12548220,1
434553,53479,22,2759432,12463500,1
434554,48508,20,2931526,11941004,1
434555,51223,21,2947938,12386071,1
434556,46708,19,2955919,11782087,1
434557,45712,19,3120088,11790592,1
434558,51307,22,2927360,12435847,1
434559,46262,19,2944629,11823101,1
434560,49941,20,2874967,12201340,1
434561,37739,16,2496373,10963880,2
434562,60495,25,3186129,12645966,3
434563,54895,23,3318411,12105153,3
434564,62987,26,3187210,12965613,3
434565,33142,13,2772972,10674470,4
434604,48964,20,2745544,11862172,1
434605,48019,20,2861505,11907972,1
434606,49503,20,2863653,12070146,1
434607,36272,15,2566103,10895216,2
434609,65027,27,3174252,13130228,3
434610,60788,25,3160161,12618961,3
434611,36072,15,2572909,10855197,4
434612,54202,22,2974242,12358155,5
434613,43297,18,3053173,11517369,6
434614,44003,18,3117655,11363837,7
434615,46346,20,3003089,11703127,6
434616,34187,14,2727688,10699566,4
434617,55943,23,3285419,12121092,3
434618,59378,24,3020508,12282918,3
434619,35140,15,2709890,10822335,2
434620,44282,18,3021241,11565139,1
434621,48102,20,2844929,11791963,1
434622,43070,18,3007647,11359653,1
434623,43415,18,3072866,11484460,1
434624,45646,19,2961844,11639482,1
434625,42122,17,3048676,11135696,1
434626,47072,19,2906196,11815104,1
434627,44648,19,2965363,11504071,1
434628,47183,19,2937673,11792368,1
434629,49195,21,2786461,11897882,1
434630,36063,15,2626174,10880484,2
434631,59273,24,3249019,12584657,3
434632,61372,26,3114385,12661602,3
434633,59323,24,3305419,12722840,3
434634,35509,15,2506613,10749443,4
434635,48063,20,2991823,11715466,5
434636,42042,17,2924797,11275901,6
434637,42183,17,3106676,11178700,7
434638,47037,20,2771295,11601694,6
434639,33644,14,2676196,10518358,4
434640,53964,22,3268535,11975508,3
434641,62068,26,3003897,12563755,3
434642,33518,14,2594313,10487278,2
434643,46111,19,2972490,11664757,1
434644,50326,20,2856469,12244360,1
434645,44913,19,2860957,11478766,1
434646,43349,18,2995556,11202747,1
434647,49791,20,2703731,11848321,1
434648,42887,18,3000620,11353926,1
434649,41858,17,3120948,11291614,1
434650,46464,20,3010475,11735807,1
434651,38401,15,3238965,10901000,1
434652,44448,19,3133065,11636128,1
434653,35039,14,2585129,10649271,2
434654,54848,23,3498333,12258782,3
434655,59983,25,3320736,12708734,3
434656,56194,23,3409608,12340782,3
434657,35118,15,2717437,10802421,4
434658,49448,20,3053258,11746481,5
434659,48779,20,2855191,11887712,6
434660,46507,19,3103497,11685980,7
434661,48489,20,2732123,11807669,6
434662,38237,16,2584205,11285034,4
434663,57630,24,3327592,12441769,3
434666,42798,18,3160271,11282436,1
434667,48308,20,2926549,11994497,1
434668,42562,17,3144980,11390162,1
434670,47427,20,2831625,11742938,1
434671,42273,17,3002253,11181078,1
434672,46535,20,2721299,11461470,1
434673,43806,18,2955855,11353533,1
434674,43595,18,2920978,11214518,1
434675,48351,20,2759606,11721927,1
434676,36971,15,2592151,10950997,2
434677,60844,25,3218578,12700645,3
434678,60000,25,2986474,12438732,3
434679,59936,25,2968357,12421533,3
434680,37867,15,2350157,10808785,4
434681,48717,20,3175606,11825338,5
434682,45981,19,2896088,11604668,6
434683,41895,18,3274419,11300173,7
434684,45079,18,3085335,11655364,6
434685,35556,15,2731011,11087545,4
434686,54374,23,3483160,12285209,3
434687,61764,25,3246530,13043652,3
434688,36714,15,2548564,11006133,2
434689,46955,20,2908482,11890785,1
434690,49067,20,2958740,12225920,1
434691,47092,19,3008401,12094117,1
434692,48389,20,3036387,12193821,1
434693,49171,21,2826537,12057001,1
434694,45235,18,3100773,11921940,1
434695,49929,21,2726365,11997391,1
434696,47898,20,2863597,11931756,1
434697,45616,19,3014426,11799594,1
434698,48747,20,2919252,12152805,1
434699,33975,14,2694514,10802229,2
434700,57280,24,3317550,12547924,3
434701,57131,23,3349881,12531780,3
434702,50563,21,3463293,11770197,3
434703,37339,15,2517659,11049874,4
434704,45804,19,3337234,11767845,5
434705,44893,19,3027182,11800164,6
434706,49304,20,2913541,12066765,7
434707,45326,19,2849567,11588403,6
434708,37426,16,2629656,11354295,4
434709,58937,24,3233156,12618959,3
434710,63304,26,3273094,13128372,3
434711,35863,15,2559836,10832096,2
434712,51183,21,2844021,12219214,1
434713,47935,20,2985939,12113977,1
434714,46428,19,2714186,11589395,1
434715,48473,20,2809211,12002417,1
434716,49247,20,2840416,12028354,1
434717,48473,20,2757601,11884742,1
434718,50150,21,2804995,12093486,1
434719,49156,20,2932760,11989655,1
434720,48431,20,2929582,11958181,1
434721,46128,20,3096718,11834200,1
434722,34018,14,2627491,10594349,2
434768,35787,14,2864671,11360863,2
434769,61577,26,3710258,13570062,3
434770,55543,23,3997475,13136033,3
434771,59029,24,3780297,13377481,3
434772,37307,16,2996178,11779093,4
434774,50768,21,3190649,12844258,6
434775,49171,20,3349940,12590654,7
434776,47891,20,3267037,12414373,6
434777,40317,16,2755396,11880565,4
434778,63022,26,3642467,13536526,3
434779,64228,27,3534505,13599426,3
434780,40950,17,2775471,11894899,2
434781,45784,19,3373617,12314499,1
434782,52973,22,3110435,12976366,1
434783,49313,20,3204235,12521209,1
434784,49231,20,3352578,12634012,1
434785,53499,23,3084550,12887321,1
434786,47261,19,3492115,12551614,1
434787,47784,20,3148180,12244078,1
434788,50870,21,3145308,12610941,1
434789,46307,19,3263894,12213546,1
434790,50887,21,3360293,12946518,1
434791,40555,17,2777677,11989275,2
434792,58634,24,3955114,13511437,3
434793,64988,27,3655035,13794765,3
434794,62422,26,3605488,13471924,3
434795,36418,15,3166185,11750617,4
434796,56854,23,3363738,13189532,5
434797,49358,21,3318239,12637358,6
434798,51482,21,3317087,12864653,7
434799,52208,22,3124623,12864663,6
434800,43264,18,2771500,12306523,4
434801,61099,25,3658645,13404292,3
434802,63919,26,3575149,13577433,3
434803,44054,18,2694580,12367007,2
434804,52557,22,3175123,13002021,1
434805,51633,22,3202503,12728791,1
434806,55201,22,3098016,13154778,1
434807,47480,20,3354784,12550964,1
434808,51578,21,3254487,12907708,1
434809,50443,21,3254082,12797956,1
434810,52274,22,3155368,12870783,1
434811,54009,22,3085552,13095132,1
434812,56072,23,3092405,13272405,1
434813,49528,21,3388833,12768203,1
434814,39710,16,2926759,11962530,2
434815,64148,27,3739620,13842651,3
434816,59022,24,3769169,13338199,3
434817,65148,27,3626286,13796037,3
434818,38018,16,3036324,11843844,4
434819,52931,22,3578782,12933368,5
434820,53575,22,3207788,13063102,6
434821,46136,19,3519544,12373253,7
434824,63533,26,3623652,13575279,3
434825,64908,27,3473442,13466635,3
434826,41354,17,2619960,11812169,2
434827,47809,20,3213277,12241748,1
434828,50988,21,3145338,12709361,1
434829,47043,19,3145617,12058153,1
434830,48190,20,3374018,12468873,1
434831,51305,21,3118619,12742566,1
434832,44201,18,3380115,12020134,1
434833,47955,20,3420374,12651489,1
434834,47469,20,3274399,12315245,1
434835,47049,19,3511550,12606481,1
434836,49934,21,3465200,13012543,1
434837,40727,17,3030815,12223348,2
434838,59545,25,3952101,13528381,3
434839,68997,28,3537302,14092890,3
434840,61729,26,3704077,13328865,3
434841,43176,17,2739461,12292560,4
434842,56625,24,3452013,13272301,5
434843,49701,20,3248072,12574604,6
434844,51779,22,3286338,12821418,7
434845,48703,20,3249607,12426343,6
434846,41313,17,2909025,12165939,4
434847,60197,25,3707488,13310936,3
434848,61666,25,3744308,13420542,3
434849,41569,18,2917177,12244276,2
434850,45950,19,3450150,12367422,1
434851,49832,20,3387931,12792226,1
434852,50898,21,3092763,12614246,1
434853,49896,21,3292067,12606769,1
434854,49592,20,3267970,12616978,1
434855,52039,22,3169318,12854293,1
434856,47495,20,3271819,12411267,1
434857,49587,20,3374902,12826072,1
434858,52964,22,3333982,13178205,1
434859,49766,21,3360837,12792430,1
434860,38687,16,2845590,11730486,2
434861,60778,25,3882312,13502911,3
434862,52749,22,4115565,12844485,3
434863,60393,25,3832057,13455163,3
434864,39466,16,2885972,11885811,4
434865,49167,20,3588151,12531793,5
434866,50392,21,3237915,12672300,6
434867,50608,21,3280619,12627967,7
434868,47588,20,3407646,12487035,6
434869,41165,17,2767374,12001627,4
434870,61727,25,3632852,13329860,3
434871,59508,25,3775009,13394856,3
434872,43897,18,2754268,12353604,2
434873,52795,22,3336251,13156961,1
434874,50121,20,3284946,12637893,1
434875,53316,23,3159192,13048186,1
434876,52085,21,3331132,13064839,1
434879,50044,21,3244088,12630622,1
434880,52343,22,3230384,13043680,1
434881,49479,20,3214445,12798174,1
434882,50535,21,3260064,12818718,1
434883,40445,17,2765158,12016940,2
434884,63829,26,3644052,13773685,3
434885,59955,25,3676367,13416916,3
434886,66553,27,3538901,13990990,3
434887,41179,18,2736207,12147622,4
434888,52498,21,3492143,12892291,5
434889,50695,21,3134565,12785346,6
434890,48737,20,3314321,12351196,7
434891,51745,22,3104571,12688790,6
434892,39504,16,2835943,11763639,4
434893,62683,26,3525499,13341387,3
434894,67054,28,3309343,13646193,3
434895,41912,17,2805969,12216929,2
434896,51336,21,3198005,12732214,1
434897,50732,21,3168093,12719110,1
434898,49111,21,3337485,12652809,1
434899,49760,20,3298651,12624530,1
434900,53480,22,3209969,13021154,1
434901,49943,21,3232217,12669988,1
434902,54249,22,3189746,13103961,1
434903,52473,22,3203237,12929103,1
434904,51392,21,3264449,12837988,1
434905,52639,22,3112758,12847182,1
434906,37214,16,2967220,11734794,2
434907,62407,25,3823139,13527226,3
434908,59174,25,3907283,13350798,3
434909,56707,23,3910569,13098714,3
434910,40710,17,2894782,11986671,4
434911,49382,21,3687042,12630998,5
434912,50882,21,3234321,12864063,6
434913,47749,19,3493098,12495349,7
434914,47753,20,3411229,12511037,6
434915,41522,17,2680665,11952440,4
434916,58648,25,3789944,13199024,3
434917,67378,28,3479442,13798789,3
434918,40384,16,2855315,12003661,2
434919,50107,21,2985356,12322581,1
434920,52336,22,2888881,12465836,1
434921,48963,20,3095072,12330854,1
434922,48419,20,3167855,12319634,1
434923,53781,22,3264573,13221002,1
434924,48489,20,3427904,12623369,1
434925,48997,20,3431095,12668359,1
434926,51990,22,3325752,13053046,1
434927,44330,18,3552680,12243790,1
434928,48166,20,3418575,12681842,1
434929,37754,16,2875282,11651037,2
434930,55435,23,3872675,12874677,3
434931,63408,26,3665810,13568744,3
434934,58317,24,3251796,13324931,5
434935,50487,21,3326593,12852924,6
434936,53437,22,3317931,13119829,7
434937,51558,21,3243151,12874550,6
434938,41246,17,2797722,11997767,4
434939,61672,26,3775286,13556956,3
434940,66855,27,3563344,13864456,3
434942,49818,21,3353966,12811592,1
434943,54191,22,3205021,13194505,1
434944,52966,22,3207257,12947181,1
434945,52689,22,3263887,13072916,1
434946,51997,22,3108102,12806498,1
434947,49543,20,3281334,12625926,1
434948,54498,23,3157809,13225950,1
434949,48001,19,3408856,12477017,1
434950,49809,21,3237414,12672862,1
434951,50626,21,3193691,12737739,1
434952,35919,15,3039922,11431561,2
434953,63171,26,3676929,13632808,3
434954,57072,24,3829655,13055174,3
434955,55389,23,3871384,12829304,3
434956,39711,16,2828997,11941218,4
434957,50285,21,3672835,12751303,5
434958,49771,20,3414253,13006165,6
434959,48650,21,3308763,12560947,7
434960,50320,20,3253230,12757275,6
434961,41513,18,2767762,12113795,4
434962,58534,24,3971248,13408118,3
434963,65080,27,3667044,13794129,3
434964,39729,16,2911678,11978542,2
434965,49875,21,3376368,12787577,1
434966,54176,22,3088269,13084557,1
434967,49048,20,3405204,12622075,1
434968,50046,21,3395214,12895326,1
434969,55372,23,3187087,13364680,1
434970,49439,21,3345809,12692826,1
434971,51168,21,3271503,12919746,1
434972,52099,21,3222056,12867082,1
434973,51102,21,3406785,12992026,1
434974,47495,20,3522209,12630798,1
434975,42768,18,2795615,12235760,2
434976,54054,22,4013565,12950867,3
434977,61770,26,3771673,13577671,3
434978,63555,26,3794061,13740298,3
434979,38128,16,2937598,11633230,4
434980,56922,23,3413799,13227513,5
434981,50844,21,3276318,12864603,6
434982,43409,18,3771195,12237658,7
434983,49559,21,3335605,12761881,6
434984,37255,15,3050694,11800179,4
434985,55171,23,4015752,13063420,3
434986,64708,27,3783264,13849925,3
434989,50517,21,3358765,12947936,1
434990,47809,20,3414535,12590210,1
434991,47494,19,3415506,12494514,1
434992,49310,21,3253017,12595295,1
434993,47908,19,3197867,12311886,1
434994,47491,20,3476120,12570117,1
434995,50168,21,3261837,12673082,1
434996,43128,18,3597896,12118755,1
434997,44741,18,3462029,12187583,1
434998,39064,16,2790257,11543591,2
434999,53899,23,3891576,12660519,3
435000,56871,23,3845696,13017173,3
435001,57357,24,3748974,12907912,3
435002,34689,14,3025932,11212883,4
435003,54326,23,3360648,12872105,5
435004,47816,20,3302853,12471218,6
435005,46055,19,3465763,12239051,7
435006,47949,19,3246857,12303463,6
435007,40357,17,2968522,12080556,4
435008,54478,23,3794225,12633930,3
435009,64195,26,3582460,13581120,3
435010,39447,17,2853074,11804243,2
435011,47854,19,3430370,12473328,1
435012,51126,22,3380027,12976310,1
435013,51109,21,3380637,12925748,1
435014,46977,19,3488589,12535634,1
435015,53765,22,3155716,13082283,1
435016,50804,21,3366943,12928397,1
435017,54167,23,3291714,13230643,1
435018,49614,20,3392361,12746935,1
435019,53727,23,3175645,13030057,1
435020,49451,20,3207918,12515635,1
435021,40999,17,2870693,12054056,2
435022,63805,26,3782100,13821800,3
435023,57976,24,4005757,13346974,3
435024,64314,27,3756171,13693572,3
435025,39295,16,2980287,12022471,4
435026,49225,21,3685759,12594932,5
435027,53720,22,3265218,13231263,6
435028,48303,20,3615342,12663477,7
435029,49211,20,3362464,12606643,6
435030,41433,17,2993027,12310505,4
435031,62799,26,3622409,13520048,3
435032,58897,25,3685667,13071185,3
435033,42267,17,2775927,12102217,2
435034,51579,21,3286536,12892908,1
435036,50936,22,3464370,13047273,1
435037,50176,20,3413548,12867499,1
435038,45622,19,3570572,12396135,1
435039,50152,21,3354294,12894010,1
435040,44984,19,3485976,12203298,1
435041,48617,20,3411107,12600550,1
435042,51970,21,3279067,12994837,1
435045,66458,28,3514276,13792080,3
435046,56385,23,4015910,13199163,3
435047,60455,25,3725081,13314806,3
435048,39632,16,2897977,12011155,4
435049,50823,21,3627362,12658773,5
435050,51140,22,3249893,12790920,6
435051,49312,20,3519446,12704444,7
435052,45587,19,3542235,12481579,6
435053,41823,17,2877078,12259031,4
435054,58697,24,3906769,13284751,3
435055,56636,24,3921531,13003917,3
435056,38885,16,2895054,11745643,2
435057,41723,17,3698488,11952880,1
435058,44765,19,3606132,12271159,1
435059,48921,20,3444607,12783127,1
435060,43666,18,3635930,12190894,1
435061,45169,19,3424350,12184777,1
435062,49208,20,3345608,12737504,1
435063,47006,19,3494648,12600189,1
435064,52059,22,3228900,12909690,1
435065,51296,21,3260022,12918200,1
435066,48805,20,3380274,12707175,1
435067,37670,16,2970615,11663908,2
435068,63233,26,3794054,13760616,3
435069,57582,24,3875451,13201108,3
435070,56517,23,4099843,13260010,3
435071,37904,16,3093764,11817997,4
435072,43502,18,4017234,12216110,5
435073,45573,19,3567628,12531163,6
435074,47570,20,3652079,12823757,7
435075,41366,17,3716136,12082676,6
435076,33743,14,3454672,11676137,4
435077,54858,22,4026645,13057418,3
435078,46946,20,4346420,12502932,3
435079,34376,14,3163103,11262372,2
435080,42301,17,3677002,12230191,1
435081,40281,17,3745837,11960699,1
435082,44994,19,3614059,12491150,1
435083,46123,19,3513964,12535557,1
435084,39932,16,3590055,11603103,1
435085,46485,19,3423408,12388331,1
435086,41339,18,3624526,11911640,1
435087,41647,17,3589684,11955789,1
435088,49364,20,3354641,12803052,1
435089,41932,18,3591911,11984617,1
435090,38831,16,2745596,11709727,2
435091,56423,23,3695962,12944857,3
435092,59108,24,3695048,13142367,3
435093,62486,26,3604030,13588647,3
435094,36271,15,3031206,11605773,4
435097,50308,20,3382212,12756418,7
435098,49603,21,3144678,12649012,6
435099,39461,16,2626686,11591451,4
435100,57234,24,3656521,12932081,3
435101,65314,27,3360761,13528692,3
435102,35746,15,3135555,11466158,2
435103,46668,19,3477766,12536983,1
435104,49350,20,3397062,12759472,1
435105,47095,20,3548208,12589461,1
435106,53938,22,3230522,13149862,1
435107,50446,21,3296435,12762988,1
435108,51528,21,3272341,12874241,1
435109,52065,22,3302826,12943590,1
435110,51072,21,3231801,12794652,1
435111,48391,20,3400268,12671374,1
435112,51061,21,3456502,12973557,1
435113,40313,17,2827008,11870217,2
435114,59613,24,3822194,13244517,3
435115,66644,28,3547480,13899905,3
435116,61748,26,3820281,13626094,3
435117,38089,15,3002655,11755297,4
435118,55565,23,3442755,13129795,5
435119,50746,21,3298833,12889918,6
435120,50663,21,3389180,12785602,7
435121,48266,20,3387539,12571028,6
435122,38270,16,3094232,11903119,4
435123,61539,26,3793461,13460149,3
435124,58021,24,3813235,13180500,3
435125,40379,16,2947120,12019944,2
435126,46868,20,3452224,12453858,1
435127,48359,20,3477830,12699306,1
435128,50677,21,3305831,12833635,1
435129,46295,19,3492617,12401551,1
435130,50732,21,3395360,12905721,1
435131,48563,20,3423907,12709167,1
435132,50089,21,3390238,12824548,1
435133,52578,21,3266830,12951152,1
435134,49180,21,3375123,12585655,1
435135,52669,21,3131470,12885415,1
435136,39544,17,2940365,11919587,2
435137,60365,25,3791009,13344071,3
435138,67149,28,3710905,14079999,3
435139,60764,25,3873855,13522286,3
435140,43477,18,2917255,12455171,4
435141,50691,21,3682566,12852762,5
435142,47285,19,3496912,12500244,6
435143,48958,20,3554925,12680295,7
435144,40730,17,3689908,11977905,6
435145,38367,16,3092869,11830411,4
435146,54915,23,4103796,13099818,3
435147,54237,22,4164701,13132157,3
435148,39233,17,3038582,11970299,2
435149,45185,18,3580835,12400594,1
435150,50657,20,3342694,13013296,1
435151,52114,22,3270773,13134003,1
435152,48553,20,3438196,12746614,1
435153,47258,20,3533638,12705649,1
435154,51814,21,3382647,13122829,1
435155,49779,21,3362595,12916086,1
435156,46475,19,3607524,12686757,1
435157,51738,21,3278133,12997690,1
435158,49908,21,3453798,12776242,1
435159,38555,16,2974619,11880570,2
435160,66619,27,3649519,13974431,3
435161,64846,27,3750583,13876044,3
435162,59690,25,3828833,13478215,3
435163,41774,17,2943993,12209168,4
435164,54922,23,3331537,13019149,5
435165,47518,20,3476396,12550931,6
435166,49443,20,3497511,12711220,7
